site,scenario,level,seed,policy,horizon_s,eligible_tasks,completed,overdue_en_route,overdue_assigned,run,registry_sha256
A,E3_L1_F5_C2,L1,20240613,B2,900,1,1,0,0,runs/experiment3/E3_L1_F5_C2/seed20240613/B2,52e1c7bac0c74ee085cf55697399bb0c11e91a5b6c34ab4f0b89bb90dfe76aa6
A,E3_L1_F5_C2,L1,20240613,B4b,900,1,1,0,0,runs/experiment3/E3_L1_F5_C2/seed20240613/B4b,52e1c7bac0c74ee085cf55697399bb0c11e91a5b6c34ab4f0b89bb90dfe76aa6
A,E3_L1_F5_C2,L1,20240614,B0,900,1,1,0,0,runs/experiment3/E3_L1_F5_C2/seed20240614/B0,34851382427c189ca2460f6e84ee1e7f219357b42c5c16b39fe6360f4f81778d
A,E3_L1_F5_C2,L1,20240614,B1,900,1,1,0,0,runs/experiment3/E3_L1_F5_C2/seed20240614/B1,a80088294db4e7454409c2ff82d38916f1d55fdfebdb88cf05d2c99a9b3b43f8
A,E3_L1_F5_C2,L1,20240614,B2,900,1,1,0,0,runs/experiment3/E3_L1_F5_C2/seed20240614/B2,a80088294db4e7454409c2ff82d38916f1d55fdfebdb88cf05d2c99a9b3b43f8
A,E3_L1_F5_C2,L1,20240614,B4b,900,1,1,0,0,runs/experiment3/E3_L1_F5_C2/seed20240614/B4b,a80088294db4e7454409c2ff82d38916f1d55fdfebdb88cf05d2c99a9b3b43f8
A,E3_L1_F5_C2,L1,20240615,B0,900,1,1,0,0,runs/experiment3/E3_L1_F5_C2/seed20240615/B0,57b7fcdfd5c6677e3954cb9ca87bad21ae57e9d97680b7fb9017663a40b13413
A,E3_L1_F5_C2,L1,20240615,B1,900,1,1,0,0,runs/experiment3/E3_L1_F5_C2/seed20240615/B1,59cd3acef9d8e70747b8dcecf54e1a39fc7933c161e2fbf184ba405724eb91b7
A,E3_L1_F5_C2,L1,20240615,B2,900,1,1,0,0,runs/experiment3/E3_L1_F5_C2/seed20240615/B2,59cd3acef9d8e70747b8dcecf54e1a39fc7933c161e2fbf184ba405724eb91b7
A,E3_L1_F5_C2,L1,20240615,B4b,900,1,1,0,0,runs/experiment3/E3_L1_F5_C2/seed20240615/B4b,59cd3acef9d8e70747b8dcecf54e1a39fc7933c161e2fbf184ba405724eb91b7
A,E3_L1_F5_C2,L1,20240616,B0,900,1,1,0,0,runs/experiment3/E3_L1_F5_C2/seed20240616/B0,7178fff96849aaeffe3eec62377430c38c355c540f4017b7d7b87bbe45c6b965
A,E3_L1_F5_C2,L1,20240616,B1,900,1,1,0,0,runs/experiment3/E3_L1_F5_C2/seed20240616/B1,149e3a8a45c4eedd314a8569efdf1ee86e400aa0e0a35a3bc4b9bd43e60dd857
A,E3_L1_F5_C2,L1,20240616,B2,900,1,1,0,0,runs/experiment3/E3_L1_F5_C2/seed20240616/B2,149e3a8a45c4eedd314a8569efdf1ee86e400aa0e0a35a3bc4b9bd43e60dd857
A,E3_L1_F5_C2,L1,20240616,B4b,900,1,1,0,0,runs/experiment3/E3_L1_F5_C2/seed20240616/B4b,149e3a8a45c4eedd314a8569efdf1ee86e400aa0e0a35a3bc4b9bd43e60dd857
A,E3_L1_F5_C2,L1,20240617,B0,900,1,1,0,0,runs/experiment3/E3_L1_F5_C2/seed20240617/B0,9c78c1b6d5e572be51772f6efc69fd0a35c8a3d5a61177991cbd7a1eb38cbf27
A,E3_L1_F5_C2,L1,20240617,B1,900,1,1,0,0,runs/experiment3/E3_L1_F5_C2/seed20240617/B1,e315d61a2842da7b92c69435fa0c07881456cb1a71174b5e9ef422d11a040b33
A,E3_L1_F5_C2,L1,20240617,B2,900,1,1,0,0,runs/experiment3/E3_L1_F5_C2/seed20240617/B2,e315d61a2842da7b92c69435fa0c07881456cb1a71174b5e9ef422d11a040b33
A,E3_L1_F5_C2,L1,20240617,B4b,900,1,1,0,0,runs/experiment3/E3_L1_F5_C2/seed20240617/B4b,e315d61a2842da7b92c69435fa0c07881456cb1a71174b5e9ef422d11a040b33
A,E3_L1_F5_C2,L1,20240618,B0,900,1,1,0,0,runs/experiment3/E3_L1_F5_C2/seed20240618/B0,ef368657ff9e396b9129546aa2ca525e5eedc3bf4c08f05920de521ac3cf99ff
A,E3_L1_F5_C2,L1,20240618,B1,900,1,1,0,0,runs/experiment3/E3_L1_F5_C2/seed20240618/B1,5260a85a7663c4fcb5b1d121997faa126e43b31b29dab28535adfc58817db87a
A,E3_L1_F5_C2,L1,20240618,B2,900,1,1,0,0,runs/experiment3/E3_L1_F5_C2/seed20240618/B2,5260a85a7663c4fcb5b1d121997faa126e43b31b29dab28535adfc58817db87a
A,E3_L1_F5_C2,L1,20240618,B4b,900,1,1,0,0,runs/experiment3/E3_L1_F5_C2/seed20240618/B4b,5260a85a7663c4fcb5b1d121997faa126e43b31b29dab28535adfc58817db87a
A,E3_L1_F5_C2,L1,20240619,B0,900,1,1,0,0,runs/experiment3/E3_L1_F5_C2/seed20240619/B0,e8251bf34b8604486dc28fd43b78a2e436ed7361f568bb6620a4df6ce901af4d
A,E3_L1_F5_C2,L1,20240619,B1,900,1,1,0,0,runs/experiment3/E3_L1_F5_C2/seed20240619/B1,5959f570ba147d62ade67d96eade30f79f6f145c956020abfada2cb6840fd328
A,E3_L1_F5_C2,L1,20240619,B2,900,1,1,0,0,runs/experiment3/E3_L1_F5_C2/seed20240619/B2,5959f570ba147d62ade67d96eade30f79f6f145c956020abfada2cb6840fd328
A,E3_L1_F5_C2,L1,20240619,B4b,900,1,1,0,0,runs/experiment3/E3_L1_F5_C2/seed20240619/B4b,5959f570ba147d62ade67d96eade30f79f6f145c956020abfada2cb6840fd328
A,E3_L1_F5_C2,L1,20240620,B0,900,1,1,0,0,runs/experiment3/E3_L1_F5_C2/seed20240620/B0,5e0d44b4305a1d1199eebbda0cab73a17aaa53fa97c1c947561dc6f840539df6
A,E3_L1_F5_C2,L1,20240620,B1,900,1,1,0,0,runs/experiment3/E3_L1_F5_C2/seed20240620/B1,841413ae689559fbe8d427ad4a4d5a83a8247ea041b1f3b05416a7d76327693a
A,E3_L1_F5_C2,L1,20240620,B2,900,1,1,0,0,runs/experiment3/E3_L1_F5_C2/seed20240620/B2,841413ae689559fbe8d427ad4a4d5a83a8247ea041b1f3b05416a7d76327693a
A,E3_L1_F5_C2,L1,20240620,B4b,900,1,1,0,0,runs/experiment3/E3_L1_F5_C2/seed20240620/B4b,841413ae689559fbe8d427ad4a4d5a83a8247ea041b1f3b05416a7d76327693a
A,E3_L2_F1_F1,L2,20240601,B0,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240601/B0,a59bd7e5889c3d7ebae110963ff4be6827303189c99913ef688b2e39bb8bf56e
A,E3_L2_F1_F1,L2,20240601,B1,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240601/B1,b541a74454e6b094762aa186d78a9dc3af173ba8780ff601c4bb9540b0e89412
A,E3_L2_F1_F1,L2,20240601,B2,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240601/B2,b541a74454e6b094762aa186d78a9dc3af173ba8780ff601c4bb9540b0e89412
A,E3_L2_F1_F1,L2,20240601,B4b,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240601/B4b,b541a74454e6b094762aa186d78a9dc3af173ba8780ff601c4bb9540b0e89412
A,E3_L2_F1_F1,L2,20240602,B0,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240602/B0,ee33c28c51c0f7edd0da9fb62873387d57a3baf70e423c3e8e224e5ce17fe46a
A,E3_L2_F1_F1,L2,20240602,B1,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240602/B1,19f0f90a8b026ef809540969cbc11f6fcaad79384256479c3b8a8de624b19fbd
A,E3_L2_F1_F1,L2,20240602,B2,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240602/B2,19f0f90a8b026ef809540969cbc11f6fcaad79384256479c3b8a8de624b19fbd
A,E3_L2_F1_F1,L2,20240602,B4b,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240602/B4b,19f0f90a8b026ef809540969cbc11f6fcaad79384256479c3b8a8de624b19fbd
A,E3_L2_F1_F1,L2,20240603,B0,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240603/B0,d1fcb91534e5a5ab285b886e48837c55bf1cad42d976d9060798706a354f664e
A,E3_L2_F1_F1,L2,20240603,B1,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240603/B1,1a3a0474f262b1ee83227f3d5edc2c1a821525b55bfeaa7087d153bfb448f134
A,E3_L2_F1_F1,L2,20240603,B2,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240603/B2,1a3a0474f262b1ee83227f3d5edc2c1a821525b55bfeaa7087d153bfb448f134
A,E3_L2_F1_F1,L2,20240603,B4b,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240603/B4b,1a3a0474f262b1ee83227f3d5edc2c1a821525b55bfeaa7087d153bfb448f134
A,E3_L2_F1_F1,L2,20240604,B0,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240604/B0,c30508a0eb7f08bc39ab7a906d16fda53e922c2d7063588ac755847ea39f2903
A,E3_L2_F1_F1,L2,20240604,B1,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240604/B1,b76baa04582cf9f971739b4dc2ea63e986aea7f3a20654242d064e2fb707383b
A,E3_L2_F1_F1,L2,20240604,B2,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240604/B2,b76baa04582cf9f971739b4dc2ea63e986aea7f3a20654242d064e2fb707383b
A,E3_L2_F1_F1,L2,20240604,B4b,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240604/B4b,b76baa04582cf9f971739b4dc2ea63e986aea7f3a20654242d064e2fb707383b
A,E3_L2_F1_F1,L2,20240605,B0,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240605/B0,3546ddfc7d5172807e7bc98fe229e9fb9f533762d21e3c719997e756601186ed
A,E3_L2_F1_F1,L2,20240605,B1,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240605/B1,353b9450baf9bd91a5d56747e56f4aa320623645f098a8643468aa7d0b1eb3f1
A,E3_L2_F1_F1,L2,20240605,B2,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240605/B2,353b9450baf9bd91a5d56747e56f4aa320623645f098a8643468aa7d0b1eb3f1
A,E3_L2_F1_F1,L2,20240605,B4b,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240605/B4b,353b9450baf9bd91a5d56747e56f4aa320623645f098a8643468aa7d0b1eb3f1
A,E3_L2_F1_F1,L2,20240606,B0,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240606/B0,3ce357814469485ba95f26288f78f04e7bf1f6e780519d59aad21da009a323a5
A,E3_L2_F1_F1,L2,20240606,B1,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240606/B1,9ff76a7a8660bf0d5720004e79a150d9274795ce6b6a68e7208f3a9ef0bc3c58
A,E3_L2_F1_F1,L2,20240606,B2,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240606/B2,9ff76a7a8660bf0d5720004e79a150d9274795ce6b6a68e7208f3a9ef0bc3c58
A,E3_L2_F1_F1,L2,20240606,B4b,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240606/B4b,9ff76a7a8660bf0d5720004e79a150d9274795ce6b6a68e7208f3a9ef0bc3c58
A,E3_L2_F1_F1,L2,20240607,B0,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240607/B0,66cb4a0303935216f40b712fcb3bf1ea392fbb4cc1da014ef4595b0219dbe621
A,E3_L2_F1_F1,L2,20240607,B1,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240607/B1,b359fdfd10607b367619adef969b5deac3a79d877cbb76752b33ba69bc0da90a
A,E3_L2_F1_F1,L2,20240607,B2,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240607/B2,b359fdfd10607b367619adef969b5deac3a79d877cbb76752b33ba69bc0da90a
A,E3_L2_F1_F1,L2,20240607,B4b,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240607/B4b,b359fdfd10607b367619adef969b5deac3a79d877cbb76752b33ba69bc0da90a
A,E3_L2_F1_F1,L2,20240608,B0,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240608/B0,8691c091c03cb1ef3a6eaa2ac8f20ddf76f5ad1ec8b62c0121bcc6e14452f61b
A,E3_L2_F1_F1,L2,20240608,B1,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240608/B1,8958e7ae69f58f25cf6cd76e34d8ab51a0bd006b998bfb7c454845eb781aaa47
A,E3_L2_F1_F1,L2,20240608,B2,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240608/B2,8958e7ae69f58f25cf6cd76e34d8ab51a0bd006b998bfb7c454845eb781aaa47
A,E3_L2_F1_F1,L2,20240608,B4b,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240608/B4b,8958e7ae69f58f25cf6cd76e34d8ab51a0bd006b998bfb7c454845eb781aaa47
A,E3_L2_F1_F1,L2,20240609,B0,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240609/B0,9fde61dcfc0277e3d3ada84513559a2192de31baa1af21da95f893304c72b06f
A,E3_L2_F1_F1,L2,20240609,B1,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240609/B1,5a77d8a7dd866f4f716aae79b149e2f96a09dcfc0c8f8e0b00d6823062ef37d0
A,E3_L2_F1_F1,L2,20240609,B2,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240609/B2,5a77d8a7dd866f4f716aae79b149e2f96a09dcfc0c8f8e0b00d6823062ef37d0
A,E3_L2_F1_F1,L2,20240609,B4b,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240609/B4b,5a77d8a7dd866f4f716aae79b149e2f96a09dcfc0c8f8e0b00d6823062ef37d0
A,E3_L2_F1_F1,L2,20240610,B0,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240610/B0,0bbe6286043e2b16e77a004bdcf6fbfb6974b61bf981ab2936c08faf35b1cb9d
A,E3_L2_F1_F1,L2,20240610,B1,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240610/B1,6c20941f6bf5f63929cd8b7f2d0759f65ae2c7274e4b7bc739a4786aa8a18686
A,E3_L2_F1_F1,L2,20240610,B2,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240610/B2,6c20941f6bf5f63929cd8b7f2d0759f65ae2c7274e4b7bc739a4786aa8a18686
A,E3_L2_F1_F1,L2,20240610,B4b,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240610/B4b,6c20941f6bf5f63929cd8b7f2d0759f65ae2c7274e4b7bc739a4786aa8a18686
A,E3_L2_F1_F1,L2,20240611,B0,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240611/B0,4ca6fc23c42dec35c0bf70afacdbd7885c8cfc232a938eb4111cd6a6f31f228e
A,E3_L2_F1_F1,L2,20240611,B1,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240611/B1,6a2278de5c14da8884f4114a0b3c46c0731421f5a2f32cffe68ca5a1e16d4290
A,E3_L2_F1_F1,L2,20240611,B2,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240611/B2,6a2278de5c14da8884f4114a0b3c46c0731421f5a2f32cffe68ca5a1e16d4290
A,E3_L2_F1_F1,L2,20240611,B4b,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240611/B4b,6a2278de5c14da8884f4114a0b3c46c0731421f5a2f32cffe68ca5a1e16d4290
A,E3_L2_F1_F1,L2,20240612,B0,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240612/B0,3c692c77d7b3f420f35e84728e414cb399bfbde54c73fa144e46c03640f97c95
A,E3_L2_F1_F1,L2,20240612,B1,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240612/B1,b17e9c9adb1cdd016509b906584a18b0bca5425e2cc93f1903ae7ea985043882
A,E3_L2_F1_F1,L2,20240612,B2,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240612/B2,b17e9c9adb1cdd016509b906584a18b0bca5425e2cc93f1903ae7ea985043882
A,E3_L2_F1_F1,L2,20240612,B4b,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240612/B4b,b17e9c9adb1cdd016509b906584a18b0bca5425e2cc93f1903ae7ea985043882
A,E3_L2_F1_F1,L2,20240613,B0,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240613/B0,6b4512bb065df275d4201ff1d2a6a2a8569c8a9890d03a148ed1f64974925987
A,E3_L2_F1_F1,L2,20240613,B1,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240613/B1,5f8af2b8869749adac253170c1038aaefeef88dcdb1c537d172fd826f8639e58
A,E3_L2_F1_F1,L2,20240613,B2,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240613/B2,5f8af2b8869749adac253170c1038aaefeef88dcdb1c537d172fd826f8639e58
A,E3_L2_F1_F1,L2,20240613,B4b,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240613/B4b,5f8af2b8869749adac253170c1038aaefeef88dcdb1c537d172fd826f8639e58
A,E3_L2_F1_F1,L2,20240614,B0,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240614/B0,92b80427b87e6976239265834655b627e27122fa0e559f7b6c333048f5618b47
A,E3_L2_F1_F1,L2,20240614,B1,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240614/B1,129dbeb10854baeaa1539614176e51374bc6aa09e956b3fb27ba3417148f05b6
A,E3_L2_F1_F1,L2,20240614,B2,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240614/B2,129dbeb10854baeaa1539614176e51374bc6aa09e956b3fb27ba3417148f05b6
A,E3_L2_F1_F1,L2,20240614,B4b,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240614/B4b,129dbeb10854baeaa1539614176e51374bc6aa09e956b3fb27ba3417148f05b6
A,E3_L2_F1_F1,L2,20240615,B0,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240615/B0,f04c3cb1a3c186959674229ccf36f3e8dd1ec5f9b9a85e28333dedb0612120f7
A,E3_L2_F1_F1,L2,20240615,B1,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240615/B1,24bbc4c597d55f2fe619342eb10685fdca1a5c9e7f9ddc9537310e9f00df2aad
A,E3_L2_F1_F1,L2,20240615,B2,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240615/B2,24bbc4c597d55f2fe619342eb10685fdca1a5c9e7f9ddc9537310e9f00df2aad
A,E3_L2_F1_F1,L2,20240615,B4b,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240615/B4b,24bbc4c597d55f2fe619342eb10685fdca1a5c9e7f9ddc9537310e9f00df2aad
A,E3_L2_F1_F1,L2,20240616,B0,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240616/B0,c3fc56a9caa1c968035bfd4c68c6c827df46262a15b9365b038b4ae4e5227781
A,E3_L2_F1_F1,L2,20240616,B1,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240616/B1,7f3c23feaf9388e6d9ac38e2582175cfea02fd0c43771321ad5112ccfbf211a6
A,E3_L2_F1_F1,L2,20240616,B2,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240616/B2,7f3c23feaf9388e6d9ac38e2582175cfea02fd0c43771321ad5112ccfbf211a6
A,E3_L2_F1_F1,L2,20240616,B4b,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240616/B4b,7f3c23feaf9388e6d9ac38e2582175cfea02fd0c43771321ad5112ccfbf211a6
A,E3_L2_F1_F1,L2,20240617,B0,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240617/B0,f754a16115ac9e424338ec2d7b8e76d0793a52d7ea799bea109741d08a64fe1e
A,E3_L2_F1_F1,L2,20240617,B1,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240617/B1,c8af34a59775f13ccaa66818642105f49c975f6f59628a3193957676a81f5c85
A,E3_L2_F1_F1,L2,20240617,B2,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240617/B2,c8af34a59775f13ccaa66818642105f49c975f6f59628a3193957676a81f5c85
A,E3_L2_F1_F1,L2,20240617,B4b,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240617/B4b,c8af34a59775f13ccaa66818642105f49c975f6f59628a3193957676a81f5c85
A,E3_L2_F1_F1,L2,20240618,B0,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240618/B0,144e9f3e42b409c6f57c45ce77f1da1d261866eb0a176104687f81bc62411618
A,E3_L2_F1_F1,L2,20240618,B1,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240618/B1,b80beb9ee0b87ec190dbbc5219b86853eab37695a002f3aced3420be23be421e
A,E3_L2_F1_F1,L2,20240618,B2,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240618/B2,b80beb9ee0b87ec190dbbc5219b86853eab37695a002f3aced3420be23be421e
A,E3_L2_F1_F1,L2,20240618,B4b,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240618/B4b,b80beb9ee0b87ec190dbbc5219b86853eab37695a002f3aced3420be23be421e
A,E3_L2_F1_F1,L2,20240619,B0,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240619/B0,0edffe4f001f165024218cb60a03067c935000eba3ba2987d699a271b6bce1df
A,E3_L2_F1_F1,L2,20240619,B1,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240619/B1,4e010314b50dd1af0c489cd3354311194659d9cf1835ac8215a7fc8f96a6b5ee
A,E3_L2_F1_F1,L2,20240619,B2,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240619/B2,4e010314b50dd1af0c489cd3354311194659d9cf1835ac8215a7fc8f96a6b5ee
A,E3_L2_F1_F1,L2,20240619,B4b,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240619/B4b,4e010314b50dd1af0c489cd3354311194659d9cf1835ac8215a7fc8f96a6b5ee
A,E3_L2_F1_F1,L2,20240620,B0,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240620/B0,9a2cdac7abf7994905e66318eb70ef3f6623894d54b91a47bd15ef49f11c7eac
A,E3_L2_F1_F1,L2,20240620,B1,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240620/B1,28570b1e47ade77b5db6390c0438644a55c6f4d3102dbd430beb6216446244ac
A,E3_L2_F1_F1,L2,20240620,B2,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240620/B2,28570b1e47ade77b5db6390c0438644a55c6f4d3102dbd430beb6216446244ac
A,E3_L2_F1_F1,L2,20240620,B4b,900,1,1,0,0,runs/experiment3/E3_L2_F1_F1/seed20240620/B4b,28570b1e47ade77b5db6390c0438644a55c6f4d3102dbd430beb6216446244ac
A,E3_L2_F1_F5,L2,20240601,B0,900,1,1,0,0,runs/experiment3/E3_L2_F1_F5/seed20240601/B0,31cf6de6c723812825a7e89c188b195a6affdef15c150d89b7a41f7916b2c787
A,E3_L2_F1_F5,L2,20240601,B1,900,1,1,0,0,runs/experiment3/E3_L2_F1_F5/seed20240601/B1,9aa54c65960b2b50f21d1f126636410034f514e1b42b044a6d66de362d4241d8
A,E3_L2_F1_F5,L2,20240601,B2,900,1,1,0,0,runs/experiment3/E3_L2_F1_F5/seed20240601/B2,9aa54c65960b2b50f21d1f126636410034f514e1b42b044a6d66de362d4241d8
A,E3_L2_F1_F5,L2,20240601,B4b,900,1,1,0,0,runs/experiment3/E3_L2_F1_F5/seed20240601/B4b,9aa54c65960b2b50f21d1f126636410034f514e1b42b044a6d66de362d4241d8
A,E3_L2_F1_F5,L2,20240602,B0,900,1,1,0,0,runs/experiment3/E3_L2_F1_F5/seed20240602/B0,1b09b49c302d01ba015e5e2e328432d1891b3f8200b4232c0b8c732cb8bc55f4
A,E3_L2_F1_F5,L2,20240602,B1,900,1,1,0,0,runs/experiment3/E3_L2_F1_F5/seed20240602/B1,b389303485674d77624ee1202c0cdc513faa474a129a56bf444d9ec5162cb05d
A,E3_L2_F1_F5,L2,20240602,B2,900,1,1,0,0,runs/experiment3/E3_L2_F1_F5/seed20240602/B2,b389303485674d77624ee1202c0cdc513faa474a129a56bf444d9ec5162cb05d
A,E3_L2_F1_F5,L2,20240602,B4b,900,1,1,0,0,runs/experiment3/E3_L2_F1_F5/seed20240602/B4b,b389303485674d77624ee1202c0cdc513faa474a129a56bf444d9ec5162cb05d
A,E3_L2_F1_F5,L2,20240603,B0,900,1,1,0,0,runs/experiment3/E3_L2_F1_F5/seed20240603/B0,1973d9c0e1363681adde2ee0bd7ca39463e07c29e23882a8ffefc9cbc6e19018
A,E3_L2_F1_F5,L2,20240603,B1,900,1,1,0,0,runs/experiment3/E3_L2_F1_F5/seed20240603/B1,c4cdc97f7326d15f253ae0952f1135e446d03a02ace0fc77f987571674dcbf25
A,E3_L2_F1_F5,L2,20240603,B2,900,1,1,0,0,runs/experiment3/E3_L2_F1_F5/seed20240603/B2,c4cdc97f7326d15f253ae0952f1135e446d03a02ace0fc77f987571674dcbf25
A,E3_L2_F1_F5,L2,20240603,B4b,900,1,1,0,0,runs/experiment3/E3_L2_F1_F5/seed20240603/B4b,c4cdc97f7326d15f253ae0952f1135e446d03a02ace0fc77f987571674dcbf25
A,E3_L2_F1_F5,L2,20240604,B0,900,1,1,0,0,runs/experiment3/E3_L2_F1_F5/seed20240604/B0,94d4e648571ac6c750aa7ba4e2ce08e91d80f01647923fd1481aefbbc251c7ea
A,E3_L2_F1_F5,L2,20240604,B1,900,1,1,0,0,runs/experiment3/E3_L2_F1_F5/seed20240604/B1,c5fd8993c0c7e2c113f0f5e433cb5a8c6501e8d5ca13766413a91b3c79c0556d
A,E3_L2_F1_F5,L2,20240604,B2,900,1,1,0,0,runs/experiment3/E3_L2_F1_F5/seed20240604/B2,c5fd8993c0c7e2c113f0f5e433cb5a8c6501e8d5ca13766413a91b3c79c0556d
A,E3_L2_F1_F5,L2,20240604,B4b,900,1,1,0,0,runs/experiment3/E3_L2_F1_F5/seed20240604/B4b,c5fd8993c0c7e2c113f0f5e433cb5a8c6501e8d5ca13766413a91b3c79c0556d
A,E3_L2_F1_F5,L2,20240605,B0,900,1,1,0,0,runs/experiment3/E3_L2_F1_F5/seed20240605/B0,4e3526abec0de2440adb7a4563b15a84b03e22c24511012011fd9878828a6879
A,E3_L2_F1_F5,L2,20240605,B1,900,1,1,0,0,runs/experiment3/E3_L2_F1_F5/seed20240605/B1,82efbde2fed8372de3a9473b42475ca5b1e5e3a9f6d366c555d61bc826e01328
A,E3_L2_F1_F5,L2,20240605,B2,900,1,1,0,0,runs/experiment3/E3_L2_F1_F5/seed20240605/B2,82efbde2fed8372de3a9473b42475ca5b1e5e3a9f6d366c555d61bc826e01328
A,E3_L2_F1_F5,L2,20240605,B4b,900,1,1,0,0,runs/experiment3/E3_L2_F1_F5/seed20240605/B4b,82efbde2fed8372de3a9473b42475ca5b1e5e3a9f6d366c555d61bc826e01328
A,E3_L2_F1_F5,L2,20240606,B0,900,1,1,0,0,runs/experiment3/E3_L2_F1_F5/seed20240606/B0,64b7e027d10a18773e76a3d589a944f42610dc0c80996c75565ab20f7dfe8de7
