site,scenario,seed,policy,regime,legal_n,both_modes,air_eta,ground_eta,air_advantage,best_margin,preemption,selected,completion_s,late
A,E1_M_C_low,20240616,B2,A: no timely-ground preemption conflict,3,True,114.55,181.763,67.21300000000001,65.45,False,DISPATCH,110,False
A,E1_M_C_low,20240617,B2,A: no timely-ground preemption conflict,3,True,114.55,181.763,67.21300000000001,65.45,False,DISPATCH,110,False
A,E1_M_C_low,20240618,B2,A: no timely-ground preemption conflict,3,True,114.55,181.763,67.21300000000001,65.45,False,DISPATCH,110,False
A,E1_M_C_low,20240619,B2,A: no timely-ground preemption conflict,3,True,114.55,181.763,67.21300000000001,65.45,False,DISPATCH,110,False
A,E1_M_C_low,20240620,B2,A: no timely-ground preemption conflict,3,True,114.55,181.763,67.21300000000001,65.45,False,DISPATCH,110,False
A,E1_M_H_high,20240601,B2,A: no timely-ground preemption conflict,2,True,212.823,181.763,-31.060000000000002,118.237,True,GROUND_FALLBACK,182,False
A,E1_M_H_high,20240602,B2,A: no timely-ground preemption conflict,2,True,218.806,181.763,-37.043000000000006,118.237,True,GROUND_FALLBACK,182,False
A,E1_M_H_high,20240603,B2,A: no timely-ground preemption conflict,2,True,214.725,181.763,-32.96199999999999,118.237,True,GROUND_FALLBACK,182,False
A,E1_M_H_high,20240604,B2,A: no timely-ground preemption conflict,2,True,211.42,181.763,-29.656999999999982,118.237,True,GROUND_FALLBACK,182,False
A,E1_M_H_high,20240605,B2,A: no timely-ground preemption conflict,2,True,206.903,181.763,-25.139999999999986,118.237,True,GROUND_FALLBACK,182,False
A,E1_M_H_high,20240606,B2,A: no timely-ground preemption conflict,2,True,207.551,181.763,-25.787999999999982,118.237,True,GROUND_FALLBACK,182,False
A,E1_M_H_high,20240607,B2,A: no timely-ground preemption conflict,2,True,200.593,181.763,-18.829999999999984,118.237,True,GROUND_FALLBACK,182,False
A,E1_M_H_high,20240608,B2,A: no timely-ground preemption conflict,2,True,206.311,181.763,-24.548000000000002,118.237,True,GROUND_FALLBACK,182,False
A,E1_M_H_high,20240609,B2,A: no timely-ground preemption conflict,2,True,224.773,181.763,-43.00999999999999,118.237,True,GROUND_FALLBACK,182,False
A,E1_M_H_high,20240610,B2,A: no timely-ground preemption conflict,2,True,223.498,181.763,-41.734999999999985,118.237,True,GROUND_FALLBACK,182,False
A,E1_M_H_high,20240611,B2,A: no timely-ground preemption conflict,2,True,204.708,181.763,-22.944999999999993,118.237,True,GROUND_FALLBACK,182,False
A,E1_M_H_high,20240612,B2,A: no timely-ground preemption conflict,2,True,223.629,181.763,-41.865999999999985,118.237,True,GROUND_FALLBACK,182,False
A,E1_M_H_high,20240613,B2,A: no timely-ground preemption conflict,2,True,207.259,181.763,-25.49599999999998,118.237,True,GROUND_FALLBACK,182,False
A,E1_M_H_high,20240614,B2,A: no timely-ground preemption conflict,2,True,225.523,181.763,-43.75999999999999,118.237,True,GROUND_FALLBACK,182,False
A,E1_M_H_high,20240615,B2,A: no timely-ground preemption conflict,2,True,225.524,181.763,-43.760999999999996,118.237,True,GROUND_FALLBACK,182,False
A,E1_M_H_high,20240616,B2,A: no timely-ground preemption conflict,2,True,220.232,181.763,-38.468999999999994,118.237,True,GROUND_FALLBACK,182,False
A,E1_M_H_high,20240617,B2,A: no timely-ground preemption conflict,2,True,223.025,181.763,-41.262,118.237,True,GROUND_FALLBACK,182,False
A,E1_M_H_high,20240618,B2,A: no timely-ground preemption conflict,2,True,213.528,181.763,-31.764999999999986,118.237,True,GROUND_FALLBACK,182,False
A,E1_M_H_high,20240619,B2,A: no timely-ground preemption conflict,2,True,211.72,181.763,-29.956999999999994,118.237,True,GROUND_FALLBACK,182,False
A,E1_M_H_high,20240620,B2,A: no timely-ground preemption conflict,2,True,200.008,181.763,-18.245000000000005,118.237,True,GROUND_FALLBACK,182,False
A,E1_M_H_low,20240601,B2,A: no timely-ground preemption conflict,3,True,114.55,181.763,67.21300000000001,185.45,False,DISPATCH,110,False
A,E1_M_H_low,20240602,B2,A: no timely-ground preemption conflict,3,True,114.55,181.763,67.21300000000001,185.45,False,DISPATCH,110,False
A,E1_M_H_low,20240603,B2,A: no timely-ground preemption conflict,3,True,114.55,181.763,67.21300000000001,185.45,False,DISPATCH,110,False
A,E1_M_H_low,20240604,B2,A: no timely-ground preemption conflict,3,True,114.55,181.763,67.21300000000001,185.45,False,DISPATCH,110,False
A,E1_M_H_low,20240605,B2,A: no timely-ground preemption conflict,3,True,114.55,181.763,67.21300000000001,185.45,False,DISPATCH,110,False
A,E1_M_H_low,20240606,B2,A: no timely-ground preemption conflict,3,True,114.55,181.763,67.21300000000001,185.45,False,DISPATCH,110,False
A,E1_M_H_low,20240607,B2,A: no timely-ground preemption conflict,3,True,114.55,181.763,67.21300000000001,185.45,False,DISPATCH,110,False
A,E1_M_H_low,20240608,B2,A: no timely-ground preemption conflict,3,True,114.55,181.763,67.21300000000001,185.45,False,DISPATCH,110,False
A,E1_M_H_low,20240609,B2,A: no timely-ground preemption conflict,3,True,114.55,181.763,67.21300000000001,185.45,False,DISPATCH,110,False
A,E1_M_H_low,20240610,B2,A: no timely-ground preemption conflict,3,True,114.55,181.763,67.21300000000001,185.45,False,DISPATCH,110,False
A,E1_M_H_low,20240611,B2,A: no timely-ground preemption conflict,3,True,114.55,181.763,67.21300000000001,185.45,False,DISPATCH,110,False
A,E1_M_H_low,20240612,B2,A: no timely-ground preemption conflict,3,True,114.55,181.763,67.21300000000001,185.45,False,DISPATCH,110,False
A,E1_M_H_low,20240613,B2,A: no timely-ground preemption conflict,3,True,114.55,181.763,67.21300000000001,185.45,False,DISPATCH,110,False
A,E1_M_H_low,20240614,B2,A: no timely-ground preemption conflict,3,True,114.55,181.763,67.21300000000001,185.45,False,DISPATCH,110,False
A,E1_M_H_low,20240615,B2,A: no timely-ground preemption conflict,3,True,114.55,181.763,67.21300000000001,185.45,False,DISPATCH,110,False
A,E1_M_H_low,20240616,B2,A: no timely-ground preemption conflict,3,True,114.55,181.763,67.21300000000001,185.45,False,DISPATCH,110,False
A,E1_M_H_low,20240617,B2,A: no timely-ground preemption conflict,3,True,114.55,181.763,67.21300000000001,185.45,False,DISPATCH,110,False
A,E1_M_H_low,20240618,B2,A: no timely-ground preemption conflict,3,True,114.55,181.763,67.21300000000001,185.45,False,DISPATCH,110,False
A,E1_M_H_low,20240619,B2,A: no timely-ground preemption conflict,3,True,114.55,181.763,67.21300000000001,185.45,False,DISPATCH,110,False
A,E1_M_H_low,20240620,B2,A: no timely-ground preemption conflict,3,True,114.55,181.763,67.21300000000001,185.45,False,DISPATCH,110,False
B,XB_H_C_high,20240601,B2,A: no timely-ground preemption conflict,2,True,65.443,396.749,331.30600000000004,114.557,True,REASSIGN,55,False
B,XB_H_C_high,20240602,B2,A: no timely-ground preemption conflict,2,True,59.749,396.749,337.0,120.251,True,REASSIGN,49,False
B,XB_H_C_high,20240603,B2,A: no timely-ground preemption conflict,2,True,68.198,396.749,328.55100000000004,111.802,True,REASSIGN,59,False
B,XB_H_C_high,20240604,B2,A: no timely-ground preemption conflict,2,True,70.17,396.749,326.579,109.83,True,REASSIGN,61,False
B,XB_H_C_high,20240605,B2,A: no timely-ground preemption conflict,2,True,72.434,396.749,324.31500000000005,107.566,True,REASSIGN,63,False
B,XB_H_C_high,20240606,B2,A: no timely-ground preemption conflict,2,True,67.429,396.749,329.32000000000005,112.571,True,REASSIGN,57,False
B,XB_H_C_high,20240607,B2,A: no timely-ground preemption conflict,2,True,66.79,396.749,329.959,113.21,True,REASSIGN,56,False
B,XB_H_C_high,20240608,B2,A: no timely-ground preemption conflict,2,True,72.217,396.749,324.53200000000004,107.783,True,REASSIGN,63,False
B,XB_H_C_high,20240609,B2,A: no timely-ground preemption conflict,2,True,65.364,396.749,331.385,114.636,True,REASSIGN,56,False
B,XB_H_C_high,20240610,B2,A: no timely-ground preemption conflict,2,True,58.795,396.749,337.954,121.205,True,REASSIGN,48,False
B,XB_H_C_high,20240611,B2,A: no timely-ground preemption conflict,2,True,72.365,396.749,324.384,107.635,True,REASSIGN,63,False
B,XB_H_C_high,20240612,B2,A: no timely-ground preemption conflict,2,True,57.618,396.749,339.13100000000003,122.382,True,REASSIGN,47,False
B,XB_H_C_high,20240613,B2,A: no timely-ground preemption conflict,2,True,66.538,396.749,330.211,113.462,True,REASSIGN,56,False
B,XB_H_C_high,20240614,B2,A: no timely-ground preemption conflict,2,True,60.946,396.749,335.803,119.054,True,REASSIGN,52,False
B,XB_H_C_high,20240615,B2,A: no timely-ground preemption conflict,2,True,58.419,396.749,338.33000000000004,121.581,True,REASSIGN,48,False
B,XB_H_C_high,20240616,B2,A: no timely-ground preemption conflict,2,True,61.214,396.749,335.535,118.786,True,REASSIGN,52,False
B,XB_H_C_high,20240617,B2,A: no timely-ground preemption conflict,2,True,60.557,396.749,336.192,119.443,True,REASSIGN,50,False
B,XB_H_C_high,20240618,B2,A: no timely-ground preemption conflict,2,True,66.979,396.749,329.77000000000004,113.021,True,REASSIGN,58,False
B,XB_H_C_high,20240619,B2,A: no timely-ground preemption conflict,2,True,67.051,396.749,329.69800000000004,112.949,True,REASSIGN,58,False
B,XB_H_C_high,20240620,B2,A: no timely-ground preemption conflict,2,True,67.798,396.749,328.951,112.202,True,REASSIGN,57,False
B,XB_H_C_low,20240601,B2,A: no timely-ground preemption conflict,3,True,44.149,396.749,352.6,135.851,False,DISPATCH,40,False
B,XB_H_C_low,20240602,B2,A: no timely-ground preemption conflict,3,True,44.149,396.749,352.6,135.851,False,DISPATCH,40,False
B,XB_H_C_low,20240603,B2,A: no timely-ground preemption conflict,3,True,44.149,396.749,352.6,135.851,False,DISPATCH,40,False
B,XB_H_C_low,20240604,B2,A: no timely-ground preemption conflict,3,True,44.149,396.749,352.6,135.851,False,DISPATCH,40,False
B,XB_H_C_low,20240605,B2,A: no timely-ground preemption conflict,3,True,44.149,396.749,352.6,135.851,False,DISPATCH,40,False
B,XB_H_C_low,20240606,B2,A: no timely-ground preemption conflict,3,True,44.149,396.749,352.6,135.851,False,DISPATCH,40,False
B,XB_H_C_low,20240607,B2,A: no timely-ground preemption conflict,3,True,44.149,396.749,352.6,135.851,False,DISPATCH,40,False
B,XB_H_C_low,20240608,B2,A: no timely-ground preemption conflict,3,True,44.149,396.749,352.6,135.851,False,DISPATCH,40,False
B,XB_H_C_low,20240609,B2,A: no timely-ground preemption conflict,3,True,44.149,396.749,352.6,135.851,False,DISPATCH,40,False
B,XB_H_C_low,20240610,B2,A: no timely-ground preemption conflict,3,True,44.149,396.749,352.6,135.851,False,DISPATCH,40,False
B,XB_H_C_low,20240611,B2,A: no timely-ground preemption conflict,3,True,44.149,396.749,352.6,135.851,False,DISPATCH,40,False
B,XB_H_C_low,20240612,B2,A: no timely-ground preemption conflict,3,True,44.149,396.749,352.6,135.851,False,DISPATCH,40,False
B,XB_H_C_low,20240613,B2,A: no timely-ground preemption conflict,3,True,44.149,396.749,352.6,135.851,False,DISPATCH,40,False
B,XB_H_C_low,20240614,B2,A: no timely-ground preemption conflict,3,True,44.149,396.749,352.6,135.851,False,DISPATCH,40,False
B,XB_H_C_low,20240615,B2,A: no timely-ground preemption conflict,3,True,44.149,396.749,352.6,135.851,False,DISPATCH,40,False
B,XB_H_C_low,20240616,B2,A: no timely-ground preemption conflict,3,True,44.149,396.749,352.6,135.851,False,DISPATCH,40,False
B,XB_H_C_low,20240617,B2,A: no timely-ground preemption conflict,3,True,44.149,396.749,352.6,135.851,False,DISPATCH,40,False
B,XB_H_C_low,20240618,B2,A: no timely-ground preemption conflict,3,True,44.149,396.749,352.6,135.851,False,DISPATCH,40,False
B,XB_H_C_low,20240619,B2,A: no timely-ground preemption conflict,3,True,44.149,396.749,352.6,135.851,False,DISPATCH,40,False
B,XB_H_C_low,20240620,B2,A: no timely-ground preemption conflict,3,True,44.149,396.749,352.6,135.851,False,DISPATCH,40,False
B,XB_H_H_high,20240601,B2,A: no timely-ground preemption conflict,2,True,65.443,396.749,331.30600000000004,234.55700000000002,True,REASSIGN,55,False
B,XB_H_H_high,20240602,B2,A: no timely-ground preemption conflict,2,True,59.749,396.749,337.0,240.251,True,REASSIGN,49,False
B,XB_H_H_high,20240603,B2,A: no timely-ground preemption conflict,2,True,68.198,396.749,328.55100000000004,231.80200000000002,True,REASSIGN,59,False
B,XB_H_H_high,20240604,B2,A: no timely-ground preemption conflict,2,True,70.17,396.749,326.579,229.82999999999998,True,REASSIGN,61,False
B,XB_H_H_high,20240605,B2,A: no timely-ground preemption conflict,2,True,72.434,396.749,324.31500000000005,227.566,True,REASSIGN,63,False
B,XB_H_H_high,20240606,B2,A: no timely-ground preemption conflict,2,True,67.429,396.749,329.32000000000005,232.571,True,REASSIGN,57,False
B,XB_H_H_high,20240607,B2,A: no timely-ground preemption conflict,2,True,66.79,396.749,329.959,233.20999999999998,True,REASSIGN,56,False
B,XB_H_H_high,20240608,B2,A: no timely-ground preemption conflict,2,True,72.217,396.749,324.53200000000004,227.78300000000002,True,REASSIGN,63,False
B,XB_H_H_high,20240609,B2,A: no timely-ground preemption conflict,2,True,65.364,396.749,331.385,234.636,True,REASSIGN,56,False
B,XB_H_H_high,20240610,B2,A: no timely-ground preemption conflict,2,True,58.795,396.749,337.954,241.20499999999998,True,REASSIGN,48,False
B,XB_H_H_high,20240611,B2,A: no timely-ground preemption conflict,2,True,72.365,396.749,324.384,227.635,True,REASSIGN,63,False
B,XB_H_H_high,20240612,B2,A: no timely-ground preemption conflict,2,True,57.618,396.749,339.13100000000003,242.382,True,REASSIGN,47,False
B,XB_H_H_high,20240613,B2,A: no timely-ground preemption conflict,2,True,66.538,396.749,330.211,233.462,True,REASSIGN,56,False
B,XB_H_H_high,20240614,B2,A: no timely-ground preemption conflict,2,True,60.946,396.749,335.803,239.054,True,REASSIGN,52,False
B,XB_H_H_high,20240615,B2,A: no timely-ground preemption conflict,2,True,58.419,396.749,338.33000000000004,241.58100000000002,True,REASSIGN,48,False
B,XB_H_H_high,20240616,B2,A: no timely-ground preemption conflict,2,True,61.214,396.749,335.535,238.786,True,REASSIGN,52,False
B,XB_H_H_high,20240617,B2,A: no timely-ground preemption conflict,2,True,60.557,396.749,336.192,239.44299999999998,True,REASSIGN,50,False
B,XB_H_H_high,20240618,B2,A: no timely-ground preemption conflict,2,True,66.979,396.749,329.77000000000004,233.02100000000002,True,REASSIGN,58,False
B,XB_H_H_high,20240619,B2,A: no timely-ground preemption conflict,2,True,67.051,396.749,329.69800000000004,232.949,True,REASSIGN,58,False
B,XB_H_H_high,20240620,B2,A: no timely-ground preemption conflict,2,True,67.798,396.749,328.951,232.202,True,REASSIGN,57,False
B,XB_H_H_low,20240601,B2,A: no timely-ground preemption conflict,3,True,44.149,396.749,352.6,255.851,False,DISPATCH,40,False
B,XB_H_H_low,20240602,B2,A: no timely-ground preemption conflict,3,True,44.149,396.749,352.6,255.851,False,DISPATCH,40,False
B,XB_H_H_low,20240603,B2,A: no timely-ground preemption conflict,3,True,44.149,396.749,352.6,255.851,False,DISPATCH,40,False
B,XB_H_H_low,20240604,B2,A: no timely-ground preemption conflict,3,True,44.149,396.749,352.6,255.851,False,DISPATCH,40,False
B,XB_H_H_low,20240605,B2,A: no timely-ground preemption conflict,3,True,44.149,396.749,352.6,255.851,False,DISPATCH,40,False
B,XB_H_H_low,20240606,B2,A: no timely-ground preemption conflict,3,True,44.149,396.749,352.6,255.851,False,DISPATCH,40,False
B,XB_H_H_low,20240607,B2,A: no timely-ground preemption conflict,3,True,44.149,396.749,352.6,255.851,False,DISPATCH,40,False
B,XB_H_H_low,20240608,B2,A: no timely-ground preemption conflict,3,True,44.149,396.749,352.6,255.851,False,DISPATCH,40,False
B,XB_H_H_low,20240609,B2,A: no timely-ground preemption conflict,3,True,44.149,396.749,352.6,255.851,False,DISPATCH,40,False
B,XB_H_H_low,20240610,B2,A: no timely-ground preemption conflict,3,True,44.149,396.749,352.6,255.851,False,DISPATCH,40,False
B,XB_H_H_low,20240611,B2,A: no timely-ground preemption conflict,3,True,44.149,396.749,352.6,255.851,False,DISPATCH,40,False
B,XB_H_H_low,20240612,B2,A: no timely-ground preemption conflict,3,True,44.149,396.749,352.6,255.851,False,DISPATCH,40,False
B,XB_H_H_low,20240613,B2,A: no timely-ground preemption conflict,3,True,44.149,396.749,352.6,255.851,False,DISPATCH,40,False
B,XB_H_H_low,20240614,B2,A: no timely-ground preemption conflict,3,True,44.149,396.749,352.6,255.851,False,DISPATCH,40,False
B,XB_H_H_low,20240615,B2,A: no timely-ground preemption conflict,3,True,44.149,396.749,352.6,255.851,False,DISPATCH,40,False
B,XB_H_H_low,20240616,B2,A: no timely-ground preemption conflict,3,True,44.149,396.749,352.6,255.851,False,DISPATCH,40,False
B,XB_H_H_low,20240617,B2,A: no timely-ground preemption conflict,3,True,44.149,396.749,352.6,255.851,False,DISPATCH,40,False
B,XB_H_H_low,20240618,B2,A: no timely-ground preemption conflict,3,True,44.149,396.749,352.6,255.851,False,DISPATCH,40,False
B,XB_H_H_low,20240619,B2,A: no timely-ground preemption conflict,3,True,44.149,396.749,352.6,255.851,False,DISPATCH,40,False
B,XB_H_H_low,20240620,B2,A: no timely-ground preemption conflict,3,True,44.149,396.749,352.6,255.851,False,DISPATCH,40,False
B,XB_L_C_high,20240601,B2,B: speed/service conflict,2,True,65.443,150.146,84.70299999999999,114.557,True,REASSIGN,55,False
B,XB_L_C_high,20240602,B2,B: speed/service conflict,2,True,59.749,150.146,90.39699999999999,120.251,True,REASSIGN,49,False
B,XB_L_C_high,20240603,B2,B: speed/service conflict,2,True,68.198,150.146,81.948,111.802,True,REASSIGN,59,False
B,XB_L_C_high,20240604,B2,B: speed/service conflict,2,True,70.17,150.146,79.97599999999998,109.83,True,REASSIGN,61,False
B,XB_L_C_high,20240605,B2,B: speed/service conflict,2,True,72.434,150.146,77.71199999999999,107.566,True,REASSIGN,63,False
B,XB_L_C_high,20240606,B2,B: speed/service conflict,2,True,67.429,150.146,82.71699999999998,112.571,True,REASSIGN,57,False
B,XB_L_C_high,20240607,B2,B: speed/service conflict,2,True,66.79,150.146,83.35599999999998,113.21,True,REASSIGN,56,False
B,XB_L_C_high,20240608,B2,B: speed/service conflict,2,True,72.217,150.146,77.92899999999999,107.783,True,REASSIGN,63,False
B,XB_L_C_high,20240609,B2,B: speed/service conflict,2,True,65.364,150.146,84.78199999999998,114.636,True,REASSIGN,56,False
B,XB_L_C_high,20240610,B2,B: speed/service conflict,2,True,58.795,150.146,91.35099999999998,121.205,True,REASSIGN,48,False
B,XB_L_C_high,20240611,B2,B: speed/service conflict,2,True,72.365,150.146,77.78099999999999,107.635,True,REASSIGN,63,False
B,XB_L_C_high,20240612,B2,B: speed/service conflict,2,True,57.618,150.146,92.52799999999999,122.382,True,REASSIGN,47,False
B,XB_L_C_high,20240613,B2,B: speed/service conflict,2,True,66.538,150.146,83.60799999999999,113.462,True,REASSIGN,56,False
B,XB_L_C_high,20240614,B2,B: speed/service conflict,2,True,60.946,150.146,89.19999999999999,119.054,True,REASSIGN,52,False
B,XB_L_C_high,20240615,B2,B: speed/service conflict,2,True,58.419,150.146,91.72699999999999,121.581,True,REASSIGN,48,False
B,XB_L_C_high,20240616,B2,B: speed/service conflict,2,True,61.214,150.146,88.93199999999999,118.786,True,REASSIGN,52,False
B,XB_L_C_high,20240617,B2,B: speed/service conflict,2,True,60.557,150.146,89.58899999999998,119.443,True,REASSIGN,50,False
B,XB_L_C_high,20240618,B2,B: speed/service conflict,2,True,66.979,150.146,83.16699999999999,113.021,True,REASSIGN,58,False
B,XB_L_C_high,20240619,B2,B: speed/service conflict,2,True,67.051,150.146,83.09499999999998,112.949,True,REASSIGN,58,False
B,XB_L_C_high,20240620,B2,B: speed/service conflict,2,True,67.798,150.146,82.34799999999998,112.202,True,REASSIGN,57,False
B,XB_L_C_low,20240601,B2,A: no timely-ground preemption conflict,3,True,44.149,150.146,105.99699999999999,135.851,False,DISPATCH,40,False
B,XB_L_C_low,20240602,B2,A: no timely-ground preemption conflict,3,True,44.149,150.146,105.99699999999999,135.851,False,DISPATCH,40,False
B,XB_L_C_low,20240603,B2,A: no timely-ground preemption conflict,3,True,44.149,150.146,105.99699999999999,135.851,False,DISPATCH,40,False
B,XB_L_C_low,20240604,B2,A: no timely-ground preemption conflict,3,True,44.149,150.146,105.99699999999999,135.851,False,DISPATCH,40,False
B,XB_L_C_low,20240605,B2,A: no timely-ground preemption conflict,3,True,44.149,150.146,105.99699999999999,135.851,False,DISPATCH,40,False
B,XB_L_C_low,20240606,B2,A: no timely-ground preemption conflict,3,True,44.149,150.146,105.99699999999999,135.851,False,DISPATCH,40,False
B,XB_L_C_low,20240607,B2,A: no timely-ground preemption conflict,3,True,44.149,150.146,105.99699999999999,135.851,False,DISPATCH,40,False
B,XB_L_C_low,20240608,B2,A: no timely-ground preemption conflict,3,True,44.149,150.146,105.99699999999999,135.851,False,DISPATCH,40,False
B,XB_L_C_low,20240609,B2,A: no timely-ground preemption conflict,3,True,44.149,150.146,105.99699999999999,135.851,False,DISPATCH,40,False
B,XB_L_C_low,20240610,B2,A: no timely-ground preemption conflict,3,True,44.149,150.146,105.99699999999999,135.851,False,DISPATCH,40,False
B,XB_L_C_low,20240611,B2,A: no timely-ground preemption conflict,3,True,44.149,150.146,105.99699999999999,135.851,False,DISPATCH,40,False
B,XB_L_C_low,20240612,B2,A: no timely-ground preemption conflict,3,True,44.149,150.146,105.99699999999999,135.851,False,DISPATCH,40,False
B,XB_L_C_low,20240613,B2,A: no timely-ground preemption conflict,3,True,44.149,150.146,105.99699999999999,135.851,False,DISPATCH,40,False
B,XB_L_C_low,20240614,B2,A: no timely-ground preemption conflict,3,True,44.149,150.146,105.99699999999999,135.851,False,DISPATCH,40,False
B,XB_L_C_low,20240615,B2,A: no timely-ground preemption conflict,3,True,44.149,150.146,105.99699999999999,135.851,False,DISPATCH,40,False
B,XB_L_C_low,20240616,B2,A: no timely-ground preemption conflict,3,True,44.149,150.146,105.99699999999999,135.851,False,DISPATCH,40,False
B,XB_L_C_low,20240617,B2,A: no timely-ground preemption conflict,3,True,44.149,150.146,105.99699999999999,135.851,False,DISPATCH,40,False
B,XB_L_C_low,20240618,B2,A: no timely-ground preemption conflict,3,True,44.149,150.146,105.99699999999999,135.851,False,DISPATCH,40,False
B,XB_L_C_low,20240619,B2,A: no timely-ground preemption conflict,3,True,44.149,150.146,105.99699999999999,135.851,False,DISPATCH,40,False
B,XB_L_C_low,20240620,B2,A: no timely-ground preemption conflict,3,True,44.149,150.146,105.99699999999999,135.851,False,DISPATCH,40,False
B,XB_L_H_high,20240601,B2,B: speed/service conflict,2,True,65.443,150.146,84.70299999999999,234.55700000000002,True,REASSIGN,55,False
B,XB_L_H_high,20240602,B2,B: speed/service conflict,2,True,59.749,150.146,90.39699999999999,240.251,True,REASSIGN,49,False
B,XB_L_H_high,20240603,B2,B: speed/service conflict,2,True,68.198,150.146,81.948,231.80200000000002,True,REASSIGN,59,False
B,XB_L_H_high,20240604,B2,B: speed/service conflict,2,True,70.17,150.146,79.97599999999998,229.82999999999998,True,REASSIGN,61,False
B,XB_L_H_high,20240605,B2,B: speed/service conflict,2,True,72.434,150.146,77.71199999999999,227.566,True,REASSIGN,63,False
B,XB_L_H_high,20240606,B2,B: speed/service conflict,2,True,67.429,150.146,82.71699999999998,232.571,True,REASSIGN,57,False
B,XB_L_H_high,20240607,B2,B: speed/service conflict,2,True,66.79,150.146,83.35599999999998,233.20999999999998,True,REASSIGN,56,False
B,XB_L_H_high,20240608,B2,B: speed/service conflict,2,True,72.217,150.146,77.92899999999999,227.78300000000002,True,REASSIGN,63,False
B,XB_L_H_high,20240609,B2,B: speed/service conflict,2,True,65.364,150.146,84.78199999999998,234.636,True,REASSIGN,56,False
B,XB_L_H_high,20240610,B2,B: speed/service conflict,2,True,58.795,150.146,91.35099999999998,241.20499999999998,True,REASSIGN,48,False
B,XB_L_H_high,20240611,B2,B: speed/service conflict,2,True,72.365,150.146,77.78099999999999,227.635,True,REASSIGN,63,False
B,XB_L_H_high,20240612,B2,B: speed/service conflict,2,True,57.618,150.146,92.52799999999999,242.382,True,REASSIGN,47,False
B,XB_L_H_high,20240613,B2,B: speed/service conflict,2,True,66.538,150.146,83.60799999999999,233.462,True,REASSIGN,56,False
B,XB_L_H_high,20240614,B2,B: speed/service conflict,2,True,60.946,150.146,89.19999999999999,239.054,True,REASSIGN,52,False
B,XB_L_H_high,20240615,B2,B: speed/service conflict,2,True,58.419,150.146,91.72699999999999,241.58100000000002,True,REASSIGN,48,False
B,XB_L_H_high,20240616,B2,B: speed/service conflict,2,True,61.214,150.146,88.93199999999999,238.786,True,REASSIGN,52,False
B,XB_L_H_high,20240617,B2,B: speed/service conflict,2,True,60.557,150.146,89.58899999999998,239.44299999999998,True,REASSIGN,50,False
B,XB_L_H_high,20240618,B2,B: speed/service conflict,2,True,66.979,150.146,83.16699999999999,233.02100000000002,True,REASSIGN,58,False
B,XB_L_H_high,20240619,B2,B: speed/service conflict,2,True,67.051,150.146,83.09499999999998,232.949,True,REASSIGN,58,False
B,XB_L_H_high,20240620,B2,B: speed/service conflict,2,True,67.798,150.146,82.34799999999998,232.202,True,REASSIGN,57,False
B,XB_L_H_low,20240601,B2,A: no timely-ground preemption conflict,3,True,44.149,150.146,105.99699999999999,255.851,False,DISPATCH,40,False
B,XB_L_H_low,20240602,B2,A: no timely-ground preemption conflict,3,True,44.149,150.146,105.99699999999999,255.851,False,DISPATCH,40,False
B,XB_L_H_low,20240603,B2,A: no timely-ground preemption conflict,3,True,44.149,150.146,105.99699999999999,255.851,False,DISPATCH,40,False
B,XB_L_H_low,20240604,B2,A: no timely-ground preemption conflict,3,True,44.149,150.146,105.99699999999999,255.851,False,DISPATCH,40,False
B,XB_L_H_low,20240605,B2,A: no timely-ground preemption conflict,3,True,44.149,150.146,105.99699999999999,255.851,False,DISPATCH,40,False
B,XB_L_H_low,20240606,B2,A: no timely-ground preemption conflict,3,True,44.149,150.146,105.99699999999999,255.851,False,DISPATCH,40,False
B,XB_L_H_low,20240607,B2,A: no timely-ground preemption conflict,3,True,44.149,150.146,105.99699999999999,255.851,False,DISPATCH,40,False
B,XB_L_H_low,20240608,B2,A: no timely-ground preemption conflict,3,True,44.149,150.146,105.99699999999999,255.851,False,DISPATCH,40,False
B,XB_L_H_low,20240609,B2,A: no timely-ground preemption conflict,3,True,44.149,150.146,105.99699999999999,255.851,False,DISPATCH,40,False
B,XB_L_H_low,20240610,B2,A: no timely-ground preemption conflict,3,True,44.149,150.146,105.99699999999999,255.851,False,DISPATCH,40,False
B,XB_L_H_low,20240611,B2,A: no timely-ground preemption conflict,3,True,44.149,150.146,105.99699999999999,255.851,False,DISPATCH,40,False
B,XB_L_H_low,20240612,B2,A: no timely-ground preemption conflict,3,True,44.149,150.146,105.99699999999999,255.851,False,DISPATCH,40,False
B,XB_L_H_low,20240613,B2,A: no timely-ground preemption conflict,3,True,44.149,150.146,105.99699999999999,255.851,False,DISPATCH,40,False
B,XB_L_H_low,20240614,B2,A: no timely-ground preemption conflict,3,True,44.149,150.146,105.99699999999999,255.851,False,DISPATCH,40,False
B,XB_L_H_low,20240615,B2,A: no timely-ground preemption conflict,3,True,44.149,150.146,105.99699999999999,255.851,False,DISPATCH,40,False
B,XB_L_H_low,20240616,B2,A: no timely-ground preemption conflict,3,True,44.149,150.146,105.99699999999999,255.851,False,DISPATCH,40,False
B,XB_L_H_low,20240617,B2,A: no timely-ground preemption conflict,3,True,44.149,150.146,105.99699999999999,255.851,False,DISPATCH,40,False
